id,student_id,section_meeting_id,date,code,minutes,notes,created_at,updated_at
744d4b07-5569-449d-afe7-9e8468bcb881,ee9634bf-b92f-4093-89ba-fe9f20ed2adb,9d60df03-ff47-4e96-be06-e7eaf035d197,2025-04-22,T-UNX,30,Excused absence,2025-09-05T17:34:23.310035+00:00,2025-09-05T17:34:23.310035+00:00
7a8ad382-3953-452a-ada7-63f3ad8dfb1e,c0ad55d4-dc88-448c-bf92-e8e04cb4a6f0,fc2d3b19-78b3-4984-b784-70cf813c9f7a,2025-06-03,UN,30,,2025-09-05T17:34:23.310056+00:00,2025-09-05T17:34:23.310056+00:00
9d66f6a2-a722-4c6c-a2c5-027f1e4f3112,5b3a6cc6-895c-4df3-aaa3-1c4688986916,19db6ec3-2965-4c58-8b82-6002068506e2,2025-05-23,ED-EXC,0,Parent called,2025-09-05T17:34:23.310074+00:00,2025-09-05T17:34:23.310074+00:00
60e72dfe-0be1-435c-bf8d-6f5047f05bc5,3ef0b431-dbb8-4fe9-a50d-4e57d7928965,79c1b4cc-d1cb-4669-84ab-13e0f0ea486b,2025-04-23,SA,60,Left early for appointment,2025-09-05T17:34:23.310093+00:00,2025-09-05T17:34:23.310093+00:00
3c94a7e3-5d28-448a-9ed8-bff5a3cf5d65,8d32e9de-90b8-47c2-8220-e49110eeb2fa,3a7e28bf-66ac-439e-9536-bc214ac50d7b,2025-05-13,P,10,Excused absence,2025-09-05T17:34:23.310110+00:00,2025-09-05T17:34:23.310110+00:00
0b00495a-e733-4ee4-9711-904894733c7f,8c7e92ed-d98a-4de5-b353-3539711d623d,67fae5a0-7373-4df7-a232-f80689541d74,2025-06-04,A-UNX,10,Tardy due to bus delay,2025-09-05T17:34:23.310128+00:00,2025-09-05T17:34:23.310128+00:00
75047004-59b4-4e56-ae8d-85fdf5404aa0,5adbbd09-5b39-4bc3-9bf5-ace96a75ff95,52f09e02-31a1-45d3-8623-f44ea8eade71,2025-07-14,FAM,,Parent called,2025-09-05T17:34:23.310146+00:00,2025-09-05T17:34:23.310146+00:00
948548dd-9c4a-4a68-a064-275c8fe9a125,5b3a6cc6-895c-4df3-aaa3-1c4688986916,bd366620-5707-4ee7-965e-8596c0a4a698,2025-04-13,SA,15,,2025-09-05T17:34:23.310164+00:00,2025-09-05T17:34:23.310164+00:00
97ea449a-6daa-4a7e-ab5a-dc4ee50b3dec,0d9bb4ec-9b0e-451e-a6a5-93b776f34233,94208c55-747b-49d9-9501-0b7e078f5915,2025-09-04,ED-UNX,15,Left early for appointment,2025-09-05T17:34:23.310182+00:00,2025-09-05T17:34:23.310182+00:00
10484215-bdb8-40f8-bc13-2debbcc6cc50,6ace31c2-2761-4594-bf27-05741275c293,02725e9f-ac35-4725-8ec5-ca985b08c8e5,2025-08-24,A-EXC,45,Excused absence,2025-09-05T17:34:23.310199+00:00,2025-09-05T17:34:23.310199+00:00
26b509d7-3c02-49f5-9af3-463e8e04d20d,aaf386f3-6ac7-41fe-9ed6-a083ff6e405b,55e61263-8733-4439-b601-d4cccdb2b7ad,2025-08-04,A-EXC,15,Tardy due to bus delay,2025-09-05T17:34:23.310220+00:00,2025-09-05T17:34:23.310220+00:00
ad75ec09-9a6d-45fb-8a20-1d1dcfba2e82,a9299f20-a26d-4f77-8e7b-b79df3b0305a,b4f927b1-5bc7-49cc-ae55-daccb4599610,2025-03-18,ED-UNX,60,Tardy due to bus delay,2025-09-05T17:34:23.310240+00:00,2025-09-05T17:34:23.310240+00:00
c851427c-fd76-43d6-bb9c-b0ddf6224637,2943f113-0386-4947-8c41-8e16aca00798,686ecafa-0952-4d2d-92d5-fc08e933a18c,2025-05-24,FAM,,Tardy due to bus delay,2025-09-05T17:34:23.310259+00:00,2025-09-05T17:34:23.310259+00:00
9de96143-caf5-410a-b748-e39662814e38,544493a8-2346-46a3-bbfe-d7507ebbf876,3f3bdd2b-cd33-41dd-a4c0-895e601ad90f,2025-04-30,OSS,30,Tardy due to bus delay,2025-09-05T17:34:23.310277+00:00,2025-09-05T17:34:23.310277+00:00
2ef84e60-1921-43cd-8d0a-02434ad2c5bc,a9299f20-a26d-4f77-8e7b-b79df3b0305a,8d7dcb7a-0878-4cda-98fe-dd0b46904dc8,2025-04-28,P,15,Tardy due to bus delay,2025-09-05T17:34:23.310296+00:00,2025-09-05T17:34:23.310296+00:00
1a2eae82-8a0f-4c24-9eae-7420bd57ea43,0f89ea3a-a47d-4a92-91f5-8fda4b325cb8,d0b2c73f-b670-48e4-8621-28acfd5ea6aa,2025-04-28,T-EXC,0,Excused absence,2025-09-05T17:34:23.310314+00:00,2025-09-05T17:34:23.310314+00:00
3579be23-caa6-4006-b244-ec707b2bbb98,c151150b-a12c-41a0-a43f-8357bc1e8c20,36f6f3dc-adbd-48f8-a4a0-c6c6db52598f,2025-08-06,A-EXC,10,Verified by office,2025-09-05T17:34:23.310332+00:00,2025-09-05T17:34:23.310332+00:00
6f2e16df-29f5-4911-ac17-48bd7069df0b,1faa09eb-9b75-42a4-8573-529fcb02c2b1,136f88b8-a995-45e0-840d-de42f5cff500,2025-03-15,ED-UNX,10,Excused absence,2025-09-05T17:34:23.310350+00:00,2025-09-05T17:34:23.310350+00:00
ea5ed6e0-2a62-433f-ad0b-25ef3c4f902c,544e394a-b65c-499d-8919-81dfbd6eb6f7,33162a55-9e91-4d77-b333-43d45469f7dd,2025-05-09,FAM,45,,2025-09-05T17:34:23.310368+00:00,2025-09-05T17:34:23.310368+00:00
a87771fe-e26d-4de5-9972-c0d23141dacb,0d9bb4ec-9b0e-451e-a6a5-93b776f34233,55e61263-8733-4439-b601-d4cccdb2b7ad,2025-05-19,ISS,,Excused absence,2025-09-05T17:34:23.310386+00:00,2025-09-05T17:34:23.310386+00:00
fff8a285-cb83-4e1a-9d6e-802891f0bc3b,a9299f20-a26d-4f77-8e7b-b79df3b0305a,6e2a7904-020e-469a-9418-9d59036c09d7,2025-08-29,T-EXC,30,Tardy due to bus delay,2025-09-05T17:34:23.310407+00:00,2025-09-05T17:34:23.310407+00:00
e4ee46d9-dbf6-49df-823b-bca041f51a76,ef75f5d1-0189-455a-ae54-9f3cb07ebda6,99f996df-20b6-4041-ad57-a6c3500a0425,2025-03-24,ED-UNX,60,Verified by office,2025-09-05T17:34:23.310426+00:00,2025-09-05T17:34:23.310426+00:00
6e32c358-d811-4bae-9787-f34770804124,5497bab3-8c03-4960-b086-0852fffb6d0d,2e153fed-54cf-4acc-989f-308c7a7b3c00,2025-05-19,UN,,Verified by office,2025-09-05T17:34:23.310444+00:00,2025-09-05T17:34:23.310444+00:00
c50a5385-2d79-4013-987c-3c71176e3148,891a7e69-73c7-4f9f-b38a-6bf90053de9c,656b7244-8289-4677-a6d0-1c5d3503ca85,2025-08-09,A-UNX,5,Tardy due to bus delay,2025-09-05T17:34:23.310462+00:00,2025-09-05T17:34:23.310462+00:00
b4274d57-6387-4091-b2fe-d187e19962c0,5adbbd09-5b39-4bc3-9bf5-ace96a75ff95,94208c55-747b-49d9-9501-0b7e078f5915,2025-08-18,OSS,60,Left early for appointment,2025-09-05T17:34:23.310483+00:00,2025-09-05T17:34:23.310483+00:00
5139f413-108f-43b9-be88-8a1bcd86db48,9a19f3e4-370c-425f-b5f3-9f509eba2d16,57054ec7-91c2-49c6-a7d8-ed6fff038237,2025-03-18,T-EXC,5,,2025-09-05T17:34:23.310502+00:00,2025-09-05T17:34:23.310502+00:00
bb1b6d7a-741a-4caf-92df-257c1c42e243,5d8813cf-6b4b-4b4e-b1d5-0d9d6e1c5474,3b1c8ed9-b67a-4f28-a099-16fce4a88937,2025-07-24,A-EXC,30,Excused absence,2025-09-05T17:34:23.310520+00:00,2025-09-05T17:34:23.310520+00:00
4f9270a4-f74a-4707-a84f-f50525e2e25e,9a19f3e4-370c-425f-b5f3-9f509eba2d16,f3870c91-6b24-446f-8ed2-86c31891cb51,2025-05-04,A-UNX,45,,2025-09-05T17:34:23.310538+00:00,2025-09-05T17:34:23.310538+00:00
283de73e-cf53-4c0e-ab43-0b766f60bad2,3ef0b431-dbb8-4fe9-a50d-4e57d7928965,99f996df-20b6-4041-ad57-a6c3500a0425,2025-03-31,ISS,30,,2025-09-05T17:34:23.310556+00:00,2025-09-05T17:34:23.310556+00:00
61d28a60-5483-4511-937e-a4294cc42079,482244a9-322c-414d-905e-4c180337d8a9,8d5505ca-260b-41f2-a1d5-49c49ec8e474,2025-06-27,T-UNX,15,Left early for appointment,2025-09-05T17:34:23.310574+00:00,2025-09-05T17:34:23.310574+00:00
54472c4f-9a1b-42db-a81a-6310996e909a,482244a9-322c-414d-905e-4c180337d8a9,bd366620-5707-4ee7-965e-8596c0a4a698,2025-08-14,A-UNX,30,Verified by office,2025-09-05T17:34:23.310592+00:00,2025-09-05T17:34:23.310592+00:00
e5983661-488a-42bb-8a12-b1b1d09e9055,aaf386f3-6ac7-41fe-9ed6-a083ff6e405b,1633ca1c-d135-4cd9-9685-4adbe346f46f,2025-04-29,A-UNX,45,Parent called,2025-09-05T17:34:23.310611+00:00,2025-09-05T17:34:23.310611+00:00
8d815866-5f3b-41c8-9e46-95dc61bafd91,266955de-b5f6-4b0b-a9bd-71b12a555e17,c930d66c-41a4-4103-ae8a-a4a33f291162,2025-05-08,OSS,30,,2025-09-05T17:34:23.310630+00:00,2025-09-05T17:34:23.310630+00:00
9e618dd3-6d00-4a08-b17e-1ad9df3c6579,c151150b-a12c-41a0-a43f-8357bc1e8c20,22c768ec-27bf-46c8-b8e6-0f56f2d47ce1,2025-03-11,T-EXC,10,Verified by office,2025-09-05T17:34:23.310648+00:00,2025-09-05T17:34:23.310648+00:00
cc58b51a-1fc0-4ba8-9fa7-5b4c448b37b4,8c7e92ed-d98a-4de5-b353-3539711d623d,312345d3-18f5-47ab-a42e-a14f01f7aa6c,2025-06-09,ED-EXC,45,,2025-09-05T17:34:23.310666+00:00,2025-09-05T17:34:23.310666+00:00
047a9799-647d-4602-9599-c4b9648e6d5d,ae1ea90c-f0eb-4eec-8074-aa59762e34c7,afa29854-deb7-4ed1-a2cb-041cdaac5d72,2025-09-01,UN,,Left early for appointment,2025-09-05T17:34:23.310684+00:00,2025-09-05T17:34:23.310684+00:00
90e38e88-49aa-4a41-b755-4b3873ee7a1d,dcb16f9b-cb82-4e94-8d3a-98576662a525,bbc207c3-0dea-452c-9209-ded54a7b8fd2,2025-05-19,FAM,5,Left early for appointment,2025-09-05T17:34:23.310702+00:00,2025-09-05T17:34:23.310702+00:00
bd5f9fe3-28db-489b-9e51-cdb55e0a0488,aaf386f3-6ac7-41fe-9ed6-a083ff6e405b,bbc207c3-0dea-452c-9209-ded54a7b8fd2,2025-07-15,FAM,5,Left early for appointment,2025-09-05T17:34:23.310720+00:00,2025-09-05T17:34:23.310720+00:00
eb67b595-a451-4b80-967b-5e38ea343a71,ef75f5d1-0189-455a-ae54-9f3cb07ebda6,6f30dcf3-d6a0-42f9-8eb8-72520cfac80b,2025-07-13,ED-EXC,,,2025-09-05T17:34:23.310743+00:00,2025-09-05T17:34:23.310743+00:00
46646b1e-dbcd-4d54-956a-e4f6432bad99,266955de-b5f6-4b0b-a9bd-71b12a555e17,1633ca1c-d135-4cd9-9685-4adbe346f46f,2025-07-22,ED-UNX,10,Parent called,2025-09-05T17:34:23.310762+00:00,2025-09-05T17:34:23.310762+00:00
9fe77c0a-fad6-4c35-9903-e6710fdbba71,c151150b-a12c-41a0-a43f-8357bc1e8c20,570196eb-cb12-4681-9c12-3065d5920193,2025-03-10,ED-EXC,,Left early for appointment,2025-09-05T17:34:23.310781+00:00,2025-09-05T17:34:23.310781+00:00
61cb9093-fa37-4f91-9712-3ef7e625cbb7,c48e6e6a-28df-4744-b568-f19b3a4a7ac5,f05c0efb-2a13-4d1c-a5bd-2c345ac2dc8b,2025-05-19,ED-EXC,0,Left early for appointment,2025-09-05T17:34:23.310799+00:00,2025-09-05T17:34:23.310799+00:00
96bdd837-45d3-48bb-8523-be7b8082e194,ad95ed1a-62c5-47e7-96d7-ea9f02f301a0,d9424d4d-888a-42c7-84bf-538c509578c8,2025-06-21,T-UNX,15,Verified by office,2025-09-05T17:34:23.310818+00:00,2025-09-05T17:34:23.310818+00:00
369f1ac3-9e4f-44a8-9ce8-f5c857d89e39,5d8813cf-6b4b-4b4e-b1d5-0d9d6e1c5474,e28e3490-3826-4596-a7ca-ec953d033576,2025-06-23,T-EXC,5,Parent called,2025-09-05T17:34:23.310836+00:00,2025-09-05T17:34:23.310836+00:00
1b3ba6da-c11b-4b36-a986-4df6f918e94b,c151150b-a12c-41a0-a43f-8357bc1e8c20,3a7e28bf-66ac-439e-9536-bc214ac50d7b,2025-03-17,QUA,5,Excused absence,2025-09-05T17:34:23.310855+00:00,2025-09-05T17:34:23.310855+00:00
391003d6-b3df-4dbf-ac51-ce9f44fd14a2,891a7e69-73c7-4f9f-b38a-6bf90053de9c,819c71fc-a8c0-4bb4-ad10-acfd9184cc8a,2025-03-24,ED-UNX,15,Parent called,2025-09-05T17:34:23.310873+00:00,2025-09-05T17:34:23.310873+00:00
06301f86-bc49-4c4f-9639-9c7b00d58646,8c7e92ed-d98a-4de5-b353-3539711d623d,1f9f28dd-0b99-44a4-a133-75ec59e21467,2025-05-05,ED-UNX,45,Excused absence,2025-09-05T17:34:23.310891+00:00,2025-09-05T17:34:23.310891+00:00
157e13f9-ea98-4b98-b16f-72f1c6d9438a,266955de-b5f6-4b0b-a9bd-71b12a555e17,719c0cc2-8224-462a-8bf6-d7b4b1af89ee,2025-08-28,A-UNX,15,Verified by office,2025-09-05T17:34:23.310909+00:00,2025-09-05T17:34:23.310909+00:00
59a86445-1cd3-48b6-9221-001751b83e06,5b3a6cc6-895c-4df3-aaa3-1c4688986916,262f396b-bd8d-4e73-b6aa-c5f89ca08f03,2025-05-24,QUA,0,Verified by office,2025-09-05T17:34:23.310927+00:00,2025-09-05T17:34:23.310927+00:00
8ffc2262-99bd-4957-bd02-9c5c795d772f,2943f113-0386-4947-8c41-8e16aca00798,0a796d39-03b7-4e08-9e40-2a459d272af5,2025-07-29,OSS,,Tardy due to bus delay,2025-09-05T17:34:23.310945+00:00,2025-09-05T17:34:23.310945+00:00
9ca4cd25-38ec-42c0-8d1a-66af574a9d0b,aaf386f3-6ac7-41fe-9ed6-a083ff6e405b,cbc13810-14d2-4ac0-82d1-495113e4e96f,2025-04-22,A-UNX,,,2025-09-05T17:34:23.310964+00:00,2025-09-05T17:34:23.310964+00:00
3e3eec9d-9bcc-496d-80d5-1d0e72e23f58,ad8013c3-0d83-44f2-8577-addfed5bb9cf,a6927984-f4d4-4120-b187-eca3b6402cf9,2025-05-05,ED-EXC,5,Left early for appointment,2025-09-05T17:34:23.310982+00:00,2025-09-05T17:34:23.310982+00:00
4a451375-6333-4a84-85dc-e5baed6ba209,c0ad55d4-dc88-448c-bf92-e8e04cb4a6f0,29ae0775-0c78-4069-8d1e-d8fc55337e70,2025-07-31,SA,0,Left early for appointment,2025-09-05T17:34:23.311003+00:00,2025-09-05T17:34:23.311003+00:00
bbc73d00-63f4-4fe1-a033-83d9c69f5320,aaf386f3-6ac7-41fe-9ed6-a083ff6e405b,c311cd15-786c-4489-bf3a-ceb6c4ac52a7,2025-06-12,T-UNX,45,Tardy due to bus delay,2025-09-05T17:34:23.311022+00:00,2025-09-05T17:34:23.311022+00:00
130f43e9-1759-4490-bf89-57bfb4c87024,f788999c-6132-45da-85eb-827d975d8814,cbc13810-14d2-4ac0-82d1-495113e4e96f,2025-04-19,UN,5,Excused absence,2025-09-05T17:34:23.311040+00:00,2025-09-05T17:34:23.311040+00:00
d8d07cc2-ad55-4e68-821e-a903427c026c,81c62899-b0e4-4cf7-8d93-6bf550ab66d3,719c0cc2-8224-462a-8bf6-d7b4b1af89ee,2025-08-31,MED,30,Excused absence,2025-09-05T17:34:23.311061+00:00,2025-09-05T17:34:23.311061+00:00
a09ba11d-b591-470e-ac57-9d198f8fd5ef,5497bab3-8c03-4960-b086-0852fffb6d0d,193674cd-d99f-4549-b97e-661e0505abb5,2025-05-14,ED-UNX,10,Verified by office,2025-09-05T17:34:23.311080+00:00,2025-09-05T17:34:23.311080+00:00
803ca404-3e0c-4fad-9ec7-fd2fda65efa4,66698adf-142c-4225-8de9-fd613ed0d6b4,06f4c483-a396-4c0c-a160-416b1124a295,2025-08-12,OSS,10,Parent called,2025-09-05T17:34:23.311098+00:00,2025-09-05T17:34:23.311098+00:00
f3e8fac3-9949-48d7-8541-d66afee77f5f,c151150b-a12c-41a0-a43f-8357bc1e8c20,2e153fed-54cf-4acc-989f-308c7a7b3c00,2025-03-17,T-UNX,5,Excused absence,2025-09-05T17:34:23.311116+00:00,2025-09-05T17:34:23.311116+00:00
39a813a3-38da-492f-ad07-5a73b553fc4a,66698adf-142c-4225-8de9-fd613ed0d6b4,87b2e807-0ca0-4166-aca6-4ddfbb971058,2025-07-23,A-UNX,5,Parent called,2025-09-05T17:34:23.311134+00:00,2025-09-05T17:34:23.311134+00:00
b90636b5-b173-4666-9e26-e13521f8f4ba,aab6fa5c-ceb8-4cbd-8af5-fc3989b4ef4e,8357ff31-0e46-4918-916c-a5237aa00576,2025-08-11,MED,,,2025-09-05T17:34:23.311152+00:00,2025-09-05T17:34:23.311152+00:00
c174a1fc-5c32-445f-a0bb-2e27026b8ae0,ee9634bf-b92f-4093-89ba-fe9f20ed2adb,57036141-808c-4afb-a055-d100d4a41c2c,2025-07-14,MED,0,Parent called,2025-09-05T17:34:23.311169+00:00,2025-09-05T17:34:23.311169+00:00
e5534ae1-0573-491a-b4a8-70dde2f98ab8,9a19f3e4-370c-425f-b5f3-9f509eba2d16,ed393db3-a24a-4639-ac5d-c5f318d2dcdb,2025-06-22,A-EXC,60,Left early for appointment,2025-09-05T17:34:23.311187+00:00,2025-09-05T17:34:23.311187+00:00
6ea7af28-d277-498e-9fd8-64e5435cf0d6,66698adf-142c-4225-8de9-fd613ed0d6b4,09eae51a-bc54-4bd3-bafa-c9060f47e306,2025-03-10,OSS,15,,2025-09-05T17:34:23.311205+00:00,2025-09-05T17:34:23.311205+00:00
038c8b25-e123-46c6-81f8-6c59c1ac41d6,f788999c-6132-45da-85eb-827d975d8814,2dddab6e-e68a-465b-a2a5-0577cd023e12,2025-03-09,ED-EXC,,Left early for appointment,2025-09-05T17:34:23.311223+00:00,2025-09-05T17:34:23.311223+00:00
7d3ca511-1562-4cfd-80a6-064921ca00a9,c48e6e6a-28df-4744-b568-f19b3a4a7ac5,29455b37-7287-476a-8df5-6e8035761dac,2025-07-03,QUA,5,Verified by office,2025-09-05T17:34:23.311241+00:00,2025-09-05T17:34:23.311241+00:00
406e61aa-9a44-4625-97f4-6f6af97e7f8b,aaf386f3-6ac7-41fe-9ed6-a083ff6e405b,2dddab6e-e68a-465b-a2a5-0577cd023e12,2025-08-09,P,10,,2025-09-05T17:34:23.311259+00:00,2025-09-05T17:34:23.311259+00:00
ef1e04f1-1c01-4aa6-9f28-4b84d26df2aa,c151150b-a12c-41a0-a43f-8357bc1e8c20,bd366620-5707-4ee7-965e-8596c0a4a698,2025-07-08,SA,60,Tardy due to bus delay,2025-09-05T17:34:23.311281+00:00,2025-09-05T17:34:23.311281+00:00
e414cca0-6a65-4f78-9557-a0ba4845386e,c0ad55d4-dc88-448c-bf92-e8e04cb4a6f0,720ea5d1-1343-4154-bf27-f3a021f9c5c5,2025-07-30,ED-UNX,45,Parent called,2025-09-05T17:34:23.311299+00:00,2025-09-05T17:34:23.311299+00:00
d6498be9-1d56-4e8f-9617-1e572e6318ff,0f89ea3a-a47d-4a92-91f5-8fda4b325cb8,2a56419e-2554-477d-9e5f-2d2b1533d639,2025-03-10,T-UNX,45,Parent called,2025-09-05T17:34:23.311318+00:00,2025-09-05T17:34:23.311318+00:00
57efe29b-46ad-4140-94b0-6c88099bae07,2943f113-0386-4947-8c41-8e16aca00798,57036141-808c-4afb-a055-d100d4a41c2c,2025-07-13,T-UNX,10,Verified by office,2025-09-05T17:34:23.311336+00:00,2025-09-05T17:34:23.311336+00:00
b58f5c57-0845-4526-816d-37f5c4e1a9a4,dcb16f9b-cb82-4e94-8d3a-98576662a525,060986ff-38e0-47a4-95a6-3d51030b1ab2,2025-04-21,ED-EXC,60,,2025-09-05T17:34:23.311353+00:00,2025-09-05T17:34:23.311353+00:00
73b20e78-08cc-4e4d-a664-9b667909dfb7,6122ff63-dbfd-40f4-81ee-e93f9190d653,597e94a1-c72f-499d-95d8-a7bf3bd95723,2025-06-07,T-EXC,30,Excused absence,2025-09-05T17:34:23.311371+00:00,2025-09-05T17:34:23.311371+00:00
2b551d0c-04c7-46c2-ac7d-355207bb3a47,2931ba3c-91c3-4887-8b89-4d7e2769b177,053f76bd-a011-4f8c-a66f-9115fdf717de,2025-08-20,QUA,,Left early for appointment,2025-09-05T17:34:23.311389+00:00,2025-09-05T17:34:23.311389+00:00
ad65f137-cad5-4d70-85d1-e8203f7a7de2,81c62899-b0e4-4cf7-8d93-6bf550ab66d3,2e153fed-54cf-4acc-989f-308c7a7b3c00,2025-03-14,MED,60,Excused absence,2025-09-05T17:34:23.311409+00:00,2025-09-05T17:34:23.311409+00:00
1b6b21e3-2885-4ab2-9a85-e3cf6e246650,5b3a6cc6-895c-4df3-aaa3-1c4688986916,8a714544-78ba-448c-bb95-a1afdba14d7c,2025-08-22,A-UNX,60,Tardy due to bus delay,2025-09-05T17:34:23.311428+00:00,2025-09-05T17:34:23.311428+00:00
605ae414-826b-43b8-a660-3181d6390994,ee9634bf-b92f-4093-89ba-fe9f20ed2adb,3c59426c-dee4-4669-9111-0f75c35ad107,2025-08-02,ED-UNX,0,Parent called,2025-09-05T17:34:23.311446+00:00,2025-09-05T17:34:23.311446+00:00
30173c0c-39a9-4aa6-8a83-56506e848ec1,544e394a-b65c-499d-8919-81dfbd6eb6f7,29ae0775-0c78-4069-8d1e-d8fc55337e70,2025-07-20,ED-UNX,10,Excused absence,2025-09-05T17:34:23.311464+00:00,2025-09-05T17:34:23.311464+00:00
9e7de3d9-1a6e-45ff-9133-88c7afee21ee,544493a8-2346-46a3-bbfe-d7507ebbf876,45ef0aad-7a16-41c1-8a68-f0a847d61cf7,2025-03-18,T-EXC,0,Verified by office,2025-09-05T17:34:23.311482+00:00,2025-09-05T17:34:23.311482+00:00
3c8b58b5-ee0c-4312-a793-ca5edca34e51,aaf386f3-6ac7-41fe-9ed6-a083ff6e405b,3cc7888e-35e1-41de-be04-bacc4cc2f251,2025-06-17,QUA,30,Verified by office,2025-09-05T17:34:23.311500+00:00,2025-09-05T17:34:23.311500+00:00
c70d606c-a3e5-446a-a5da-f5857f2358f2,2943f113-0386-4947-8c41-8e16aca00798,29ae0775-0c78-4069-8d1e-d8fc55337e70,2025-03-20,ISS,10,Excused absence,2025-09-05T17:34:23.311518+00:00,2025-09-05T17:34:23.311518+00:00
0e151efb-a02d-4e09-8118-4bced53ff220,9ad1e3df-1d4d-47c7-ba55-85a725f887bc,e28e3490-3826-4596-a7ca-ec953d033576,2025-03-27,T-EXC,10,Parent called,2025-09-05T17:34:23.311538+00:00,2025-09-05T17:34:23.311538+00:00
62531376-cd79-45c4-8c94-1934b8c0b88f,6122ff63-dbfd-40f4-81ee-e93f9190d653,97bbfe2f-39f0-4f54-a593-14c5cf6921f5,2025-06-19,ED-UNX,5,,2025-09-05T17:34:23.311557+00:00,2025-09-05T17:34:23.311557+00:00
548414d3-8f3d-4b41-97d3-2c9ab4681d69,93d8da2f-34c9-4523-bf1e-3d06d9cc9fd3,ed393db3-a24a-4639-ac5d-c5f318d2dcdb,2025-07-16,T-EXC,0,Excused absence,2025-09-05T17:34:23.311575+00:00,2025-09-05T17:34:23.311575+00:00
c8efb142-1637-425a-885d-73676c92289d,6ace31c2-2761-4594-bf27-05741275c293,fc453b56-725d-4444-b2db-100aee1ec0eb,2025-04-19,ISS,10,Parent called,2025-09-05T17:34:23.311593+00:00,2025-09-05T17:34:23.311593+00:00
0cbeb1f7-7b40-407e-95d3-be2407e34972,9ad1e3df-1d4d-47c7-ba55-85a725f887bc,97fa0462-2eb9-4824-bfdd-4169c05b5650,2025-08-30,QUA,15,Excused absence,2025-09-05T17:34:23.311611+00:00,2025-09-05T17:34:23.311611+00:00
748a67ab-dca5-4423-b061-a2f8ca4b08c1,266955de-b5f6-4b0b-a9bd-71b12a555e17,3038965b-efb4-4d3d-8b56-40150edf5cb6,2025-06-19,MED,60,Left early for appointment,2025-09-05T17:34:23.311629+00:00,2025-09-05T17:34:23.311629+00:00
a5340580-9370-4ef3-a66f-b60d1dc8c42a,5d8813cf-6b4b-4b4e-b1d5-0d9d6e1c5474,8d7dcb7a-0878-4cda-98fe-dd0b46904dc8,2025-05-13,FAM,60,Left early for appointment,2025-09-05T17:34:23.311646+00:00,2025-09-05T17:34:23.311646+00:00
cc3245c9-3e02-4b0d-b8c3-7964af63b1d0,0f89ea3a-a47d-4a92-91f5-8fda4b325cb8,a6927984-f4d4-4120-b187-eca3b6402cf9,2025-07-14,ISS,30,Excused absence,2025-09-05T17:34:23.311664+00:00,2025-09-05T17:34:23.311664+00:00
85a90335-4133-427c-91cd-dc3324a85bd9,5d8813cf-6b4b-4b4e-b1d5-0d9d6e1c5474,4ef5b1a9-8c3c-4405-9737-07dda4ee8227,2025-07-22,ED-EXC,0,Verified by office,2025-09-05T17:34:23.311682+00:00,2025-09-05T17:34:23.311682+00:00
8d8804df-0b5f-44f0-9ea9-95eed90d021e,2943f113-0386-4947-8c41-8e16aca00798,27b0d827-82ab-419f-9de9-a9f11f8882c5,2025-08-07,P,60,Left early for appointment,2025-09-05T17:34:23.311700+00:00,2025-09-05T17:34:23.311700+00:00
e63d1470-9343-4a9c-9051-6584cbc82eb2,ad8013c3-0d83-44f2-8577-addfed5bb9cf,3de16451-b7bc-4b74-9f69-65e8afd0a5fa,2025-08-27,A-EXC,5,Verified by office,2025-09-05T17:34:23.311718+00:00,2025-09-05T17:34:23.311718+00:00
c7219e91-8d87-4206-b7e9-98b91ef37610,5adbbd09-5b39-4bc3-9bf5-ace96a75ff95,07319508-5fa9-4eaa-82e3-b8f6b9a76309,2025-05-24,SA,15,Left early for appointment,2025-09-05T17:34:23.311736+00:00,2025-09-05T17:34:23.311736+00:00
d4600ca7-cd0c-4514-85bb-3b3a92ba90f2,266955de-b5f6-4b0b-a9bd-71b12a555e17,3917639a-8057-42ae-8c9a-2a42ae6f1e07,2025-05-19,OSS,,Left early for appointment,2025-09-05T17:34:23.311753+00:00,2025-09-05T17:34:23.311753+00:00
cf372845-ae63-46ee-bf83-4a32ef8fdfe6,66698adf-142c-4225-8de9-fd613ed0d6b4,cbc13810-14d2-4ac0-82d1-495113e4e96f,2025-06-06,A-UNX,0,Parent called,2025-09-05T17:34:23.311771+00:00,2025-09-05T17:34:23.311771+00:00
6dd78188-7e47-46a6-8574-59d79d85116c,ae1ea90c-f0eb-4eec-8074-aa59762e34c7,cbc13810-14d2-4ac0-82d1-495113e4e96f,2025-08-11,ISS,15,Excused absence,2025-09-05T17:34:23.311794+00:00,2025-09-05T17:34:23.311794+00:00
3a8c4611-de69-4c15-9173-6d0659d9fad4,a9299f20-a26d-4f77-8e7b-b79df3b0305a,57054ec7-91c2-49c6-a7d8-ed6fff038237,2025-08-31,P,5,Parent called,2025-09-05T17:34:23.311813+00:00,2025-09-05T17:34:23.311813+00:00
56a56dc0-fbd8-43ac-a9d3-e47227427312,6ace31c2-2761-4594-bf27-05741275c293,6a20a591-98a7-4445-8674-826ad5fe6c79,2025-05-07,QUA,10,Parent called,2025-09-05T17:34:23.311831+00:00,2025-09-05T17:34:23.311831+00:00
